date,open,high,low,close,volume
2024-08-07,148.45,150.0,135.85,136.36,1032325
2024-08-08,141.45,146.225,138.48,145.75,523228
2024-08-09,144.39,149.515,144.2,148.305,417736
2024-08-12,148.12,150.84,146.58,148.72,312005
2024-08-13,151.53,156.36,149.955,156.16,482918
2024-08-14,158.02,160.22,154.76,157.58,453506
2024-08-15,161.2,166.66,160.53,166.28,503714
2024-08-16,164.255,166.01,162.71,165.69,195008
2024-08-19,165.02,167.8,160.44,167.61,408791
2024-08-20,167.05,168.33,164.29,165.92,311856
2024-08-21,165.115,166.38,162.9,165.77,439114
2024-08-22,170.51,172.35,161.52,162.53,554414
2024-08-23,165.025,168.24,163.605,166.44,479756
2024-08-26,165.44,165.52,158.83,159.62,513630
2024-08-27,157.66,161.99,155.9,161.42,560894
2024-08-28,160.06,162.2,156.27,158.21,528037
2024-08-29,158.515,163.19,155.42,157.03,754633
2024-08-30,161.235,163.205,158.74,162.77,628675
2024-09-03,160.115,160.66,151.38,152.8,849125
2024-09-04,150.25,156.43,149.39,154.14,520420
2024-09-05,150.69,156.31,150.17,153.08,527625
2024-09-06,143.21,143.44,136.61,137.0,1927798
2024-09-09,139.005,141.57,134.945,140.875,1125795
2024-09-10,141.21,149.86,141.09,148.26,954355
2024-09-11,148.4,158.87,145.095,158.15,1305033
2024-09-12,158.37,166.3,156.87,164.6,1226115
2024-09-13,166.42,168.055,164.15,167.62,596944
2024-09-16,165.2,165.265,160.42,163.985,562247
2024-09-17,165.65,166.01,160.855,162.39,560155
2024-09-18,163.755,167.38,161.48,161.78,678210
2024-09-19,167.7,169.99,165.66,167.33,855928
2024-09-20,167.145,172.0,166.505,171.28,775739
2024-09-23,171.89,173.3,168.43,172.88,428979
2024-09-24,172.92,175.96,171.785,175.01,614749
2024-09-25,174.41,177.1,173.77,175.51,406297
2024-09-26,178.87,180.24,175.0,178.15,595233
2024-09-27,178.12,178.24,171.8,172.56,604224
2024-09-30,171.87,172.88,169.66,172.4,418731
2024-10-01,172.115,172.215,165.83,167.46,457513
2024-10-02,167.44,172.81,167.26,170.68,461449
2024-10-03,169.23,174.94,169.19,171.87,281404
2024-10-04,176.185,176.89,172.855,176.68,716964
2024-10-07,174.855,178.29,173.9,175.21,479566
2024-10-08,175.545,181.56,174.96,180.72,573791
2024-10-09,179.04,186.42,176.45,185.97,817194
2024-10-10,183.69,186.29,182.64,185.66,441820
2024-10-11,181.11,182.535,177.44,181.41,635822
2024-10-14,183.31,184.95,180.18,182.39,438828
2024-10-15,181.02,181.14,173.39,176.05,764323
2024-10-16,178.51,179.2,175.36,176.8,347331
2024-10-17,181.4,185.48,180.76,181.525,911096
2024-10-18,182.32,182.67,178.7,179.89,433543
2024-10-21,179.06,181.69,178.255,179.96,257704
2024-10-22,178.6,180.66,177.41,179.36,425168
2024-10-23,177.78,178.92,172.57,173.44,560947
2024-10-24,174.14,174.23,169.62,171.33,775051
2024-10-25,174.415,176.79,172.72,173.02,556195
2024-10-28,173.065,173.9,171.345,172.06,567208
2024-10-29,172.1,180.22,171.34,179.31,732028
2024-10-30,177.47,179.1,175.64,176.63,398742
2024-10-31,174.08,174.25,167.41,169.8,723847
2024-11-01,168.41,171.28,167.63,168.94,523108
2024-11-04,169.28,172.43,168.43,168.54,496729
2024-11-05,170.49,174.375,170.33,173.9,576480
2024-11-06,179.63,180.195,176.015,179.61,766288
2024-11-07,181.8,184.86,181.79,183.9,670784
2024-11-08,183.63,184.97,181.89,183.74,334348
2024-11-11,183.39,183.63,176.83,178.98,328042
2024-11-12,178.8,179.4,173.21,176.22,654900
2024-11-13,174.58,175.58,172.6,173.61,531704
2024-11-14,174.695,175.41,169.88,170.43,736881
2024-11-15,168.09,169.13,163.47,164.78,644972
2024-11-18,165.505,166.34,162.25,165.62,419199
2024-11-19,166.68,166.68,164.35,165.3,449200
2024-11-20,165.47,165.48,160.86,163.4,656562
2024-11-21,166.21,166.21,160.645,163.92,638533
2024-11-22,163.645,164.88,162.45,164.14,320159
2024-11-25,165.44,167.11,162.92,164.91,476284
2024-11-26,164.69,166.01,162.7,164.7,491625
2024-11-27,162.735,162.88,157.56,159.72,584500
2024-11-29,159.57,162.68,159.08,162.11,278543
2024-12-02,163.14,168.365,162.75,166.49,602024
2024-12-03,164.48,168.26,164.38,168.13,388314
2024-12-04,173.34,175.135,168.63,170.5,893534
2024-12-05,170.76,172.385,169.215,170.48,524736
2024-12-06,170.005,180.68,169.455,179.53,805271
2024-12-09,178.99,180.75,176.035,178.96,570596
2024-12-10,177.755,177.755,169.78,171.8,866415
2024-12-11,180.01,184.825,176.555,183.16,846352
2024-12-12,180.91,181.94,176.0,180.955,1525189
2024-12-13,213.92,228.5,211.11,224.83,3397530
2024-12-16,231.58,251.81,230.92,249.99,2598616
2024-12-17,240.65,242.38,233.84,239.99,1879993
2024-12-18,239.61,239.65,219.39,223.125,1705361
2024-12-19,227.91,227.91,217.58,218.32,1029865
2024-12-20,220.36,230.22,218.995,221.32,1178218
2024-12-23,226.68,232.0,225.2,228.16,216064
2024-12-24,240.12,240.12,234.87,239.65,558111
2024-12-26,239.95,247.18,237.66,245.29,800673
2024-12-27,244.81,245.33,236.4,241.7,477410
2024-12-30,234.44,238.72,231.655,235.47,536549
2024-12-31,235.59,237.25,231.33,232.05,478665
2025-01-02,236.22,239.27,230.29,231.98,879009
2025-01-03,233.145,236.47,229.02,232.17,747482
2025-01-06,236.8,241.59,233.35,236.36,943133
2025-01-07,239.2,239.2,227.74,228.63,809229
2025-01-08,229.6,232.21,226.06,229.59,499959
2025-01-10,227.28,227.65,221.41,224.16,793792
2025-01-13,219.65,229.2,219.61,225.11,707016
2025-01-14,226.64,230.205,223.1,224.8,670380
2025-01-15,228.315,230.28,225.62,227.89,898418
2025-01-16,235.115,238.55,229.24,229.39,809706
2025-01-17,236.52,238.0,232.69,237.33,726769
2025-01-21,241.38,242.73,237.41,240.2,1121312
2025-01-22,246.65,246.945,240.72,240.75,656404
2025-01-23,238.14,240.37,236.2,240.34,499332
2025-01-24,244.01,249.56,241.95,243.98,777508
2025-01-27,212.125,218.26,196.23,202.255,3530274
2025-01-28,207.99,209.92,198.99,207.22,1313416
2025-01-29,208.28,211.36,202.91,206.43,1112457
2025-01-30,218.49,221.92,213.88,215.58,1695613
2025-01-31,219.44,226.77,216.37,221.22,1105981
2025-02-03,215.405,220.88,213.585,217.68,769830
2025-02-04,219.175,222.91,215.47,222.45,945154
2025-02-05,233.585,237.915,227.57,232.17,999039
2025-02-06,234.04,234.04,228.59,231.28,515294
2025-02-07,234.8,235.57,224.11,224.86,707524
2025-02-10,227.485,235.79,227.18,235.03,725814
2025-02-11,232.19,237.88,230.0,235.12,547938
2025-02-12,230.1,236.48,230.085,236.34,500105
2025-02-13,235.51,236.95,230.94,235.73,598042
2025-02-14,234.615,235.74,229.015,233.02,512541
2025-02-18,231.0,231.1,224.45,228.44,1153344
2025-02-19,227.8,229.025,224.47,228.745,413631
2025-02-20,228.34,228.82,222.79,226.78,355593
2025-02-21,225.55,227.635,216.83,218.62,635840
2025-02-24,218.7,219.42,207.56,207.975,1535543
2025-02-25,207.13,208.47,200.97,202.59,1257556
2025-02-26,206.91,213.53,206.11,213.0,756045
2025-02-27,217.28,219.125,197.51,197.52,758490
2025-02-28,195.96,201.02,193.3,199.33,1152100
2025-03-03,203.83,203.92,184.59,187.435,1092047
2025-03-04,189.28,193.95,180.56,187.69,1045017
2025-03-05,191.625,194.08,187.13,191.47,659263
2025-03-06,180.985,186.775,177.74,179.4,1659813
2025-03-07,187.62,195.46,181.57,195.02,1891533
2025-03-10,189.5,191.94,180.49,184.6,1656688
2025-03-11,188.13,195.525,185.415,190.08,1262242
2025-03-12,196.215,199.97,192.5,194.1,931599
2025-03-13,193.24,196.27,189.465,191.42,977339
2025-03-14,196.2,197.49,193.33,195.5,874574
2025-03-17,187.94,196.68,187.94,194.59,672212
2025-03-18,190.515,192.84,186.94,188.74,718672
2025-03-19,189.345,198.21,186.92,195.51,794312
2025-03-20,191.62,193.76,188.96,190.51,708459
2025-03-21,188.14,192.01,187.435,191.53,476314
2025-03-24,194.59,196.65,190.7,191.13,1117062
2025-03-25,190.31,191.55,187.69,188.265,946479
2025-03-26,187.075,188.05,177.59,179.2,1076659
2025-03-27,177.675,178.21,170.515,171.84,1083779
2025-03-28,171.925,173.25,166.49,169.07,659177
2025-03-31,164.485,167.94,160.62,167.4,981043
2025-04-01,166.155,168.69,163.54,168.46,655854
2025-04-02,166.115,173.415,165.61,172.08,602161
2025-04-03,160.645,163.38,153.71,154.0,1493892
2025-04-04,148.25,152.665,139.19,146.31,1934889
2025-04-07,144.49,160.345,138.11,154.12,1880074
2025-04-08,167.625,169.68,153.11,156.16,1886081
2025-04-09,160.015,187.27,157.545,184.77,2169001
2025-04-10,175.38,176.905,166.4,172.305,1889914
2025-04-11,173.98,182.65,173.435,181.81,1284255
2025-04-14,185.16,185.95,175.875,178.32,855249
2025-04-15,179.98,182.24,178.1,178.81,507327
2025-04-16,170.34,175.98,166.95,174.59,928058
2025-04-17,175.705,175.82,170.005,170.88,581342
2025-04-21,166.82,167.835,161.7,166.26,538165
2025-04-22,167.565,170.39,165.33,169.39,529997
2025-04-23,177.78,180.42,175.9,176.62,612121
2025-04-24,179.595,188.55,178.42,188.11,978049
2025-04-25,186.92,193.36,186.92,192.245,553131
2025-04-28,190.63,193.085,187.73,192.43,426091
2025-04-29,191.845,193.18,190.17,191.23,541035
2025-04-30,185.895,193.15,184.08,192.31,367616
2025-05-01,198.02,201.36,196.27,197.29,782335
2025-05-02,203.45,205.56,201.13,203.64,433825
2025-05-05,200.215,203.1,200.215,200.69,255278
2025-05-06,196.44,201.91,195.95,200.13,410088
2025-05-07,199.285,206.165,198.48,204.93,448595
2025-05-08,207.69,211.1,203.75,207.71,417715
2025-05-09,209.33,209.85,206.55,208.09,292512
2025-05-12,219.67,221.73,215.96,221.5,556567
2025-05-13,222.88,235.19,222.21,232.31,771755
2025-05-14,230.32,233.335,228.39,232.11,683194
2025-05-15,230.16,234.41,228.11,232.485,525160
2025-05-16,232.03,232.03,226.4,228.565,704780
2025-05-19,221.91,231.16,221.74,230.705,450983
2025-05-20,227.49,231.74,227.055,231.7,279251
2025-05-21,228.58,236.48,227.88,229.75,285977
2025-05-22,228.535,233.655,227.51,230.42,342149
2025-05-23,226.77,230.645,226.48,228.65,420516
2025-05-27,232.76,236.45,231.25,235.59,388473
2025-05-28,237.17,240.98,234.455,239.53,471169
2025-05-29,245.755,245.83,237.4,241.985,602441
2025-05-30,241.22,243.155,235.01,242.2,501517
2025-06-02,243.305,249.98,243.275,248.565,491033
2025-06-03,250.075,257.835,249.505,256.83,774516
2025-06-04,257.825,265.26,257.63,261.225,720970
2025-06-05,262.95,264.85,259.1,260.07,1098456
2025-06-06,251.1,255.1,246.165,246.8,861449
2025-06-09,244.9,248.005,241.255,244.15,693833
2025-06-10,244.25,246.25,241.47,244.74,478448
2025-06-11,246.48,254.74,244.03,252.9,458365
2025-06-12,249.845,257.86,249.705,256.09,492713
2025-06-13,250.535,253.82,248.475,248.74,453966
2025-06-16,250.38,255.18,249.7,252.05,644158
2025-06-17,250.945,253.92,248.0,249.34,679228
2025-06-18,250.595,255.58,249.41,251.34,521347
2025-06-20,253.28,253.33,244.29,249.93,644506
2025-06-23,249.02,254.19,246.54,253.73,651165
2025-06-24,259.015,265.715,258.885,263.84,919888
2025-06-25,266.025,269.79,263.46,264.63,508270
2025-06-26,265.075,271.62,264.16,270.14,724146
2025-06-27,270.58,271.82,266.905,269.38,399329
2025-06-30,274.69,277.67,272.19,275.62,513625
2025-07-01,274.4,274.4,262.69,264.86,577420
2025-07-02,263.99,271.98,262.935,269.87,462267
2025-07-03,270.565,275.78,270.155,275.18,298020
2025-07-07,275.04,277.535,273.09,274.25,367995
2025-07-08,276.34,276.34,271.16,271.79,553536
2025-07-09,273.1,279.41,273.065,277.84,485160
2025-07-10,279.76,281.14,272.7,275.33,383671
2025-07-11,274.11,276.445,271.97,274.37,341472
2025-07-14,274.13,277.715,269.615,275.7,279890
2025-07-15,279.805,283.27,278.02,280.97,414101
2025-07-16,280.025,281.5,275.8,280.8,342598
2025-07-17,281.195,288.24,280.045,286.44,485081
2025-07-18,287.325,287.45,281.135,283.27,393271
2025-07-21,283.88,290.43,283.805,288.13,471406
2025-07-22,287.655,287.8,276.6,278.47,503055
2025-07-23,276.82,283.715,273.085,283.69,429610
2025-07-24,289.55,291.14,283.55,288.77,436009
2025-07-25,288.19,292.53,287.46,290.235,242958
2025-07-28,292.36,295.45,290.87,294.29,308316
2025-07-29,297.5,302.05,294.93,297.28,687261
2025-07-30,296.91,303.23,296.385,302.76,389860
2025-07-31,303.085,306.94,290.29,293.77,766788
2025-08-01,286.635,292.585,281.74,288.75,632637
2025-08-04,292.63,298.44,291.4,297.67,409984
2025-08-05,297.79,301.06,291.48,292.94,386962
2025-08-06,292.93,302.77,292.0,301.61,377361
2025-08-07,306.01,310.3,299.91,303.86,406988
2025-08-08,303.97,307.82,302.66,304.99,416941
2025-08-11,305.05,308.28,301.37,303.96,290447
2025-08-12,306.415,313.335,304.695,312.91,398739
2025-08-13,316.975,317.23,304.805,309.075,462790
2025-08-14,307.57,314.07,307.35,311.27,420974
2025-08-15,310.95,310.95,299.9,306.16,491313
2025-08-18,302.38,306.015,299.07,305.8,394960
2025-08-19,302.3,302.6,292.45,295.0,872698
2025-08-20,294.85,294.86,281.89,291.145,837188
2025-08-21,290.06,292.275,286.18,289.6,399373
2025-08-22,291.38,300.03,289.28,293.99,499242
2025-08-25,293.175,298.38,291.99,294.24,720521
2025-08-26,294.7,300.2,294.0,297.95,679271
2025-08-27,297.5,300.98,293.81,300.18,411148
2025-08-28,302.67,310.985,302.565,308.7,509398
2025-08-29,307.01,307.01,293.675,297.37,713395
2025-09-02,288.73,298.54,287.3,298.28,587063
2025-09-03,302.23,304.41,296.4,302.42,580398
2025-09-04,305.5,308.65,302.33,306.1,808056
2025-09-05,356.13,356.13,331.55,334.975,1876160
2025-09-08,343.25,354.105,341.42,345.63,1295938
2025-09-09,349.885,350.59,335.87,336.54,613352
2025-09-10,351.41,372.96,350.84,369.51,1300018
2025-09-11,371.07,374.065,358.83,359.39,526473
2025-09-12,362.765,364.36,357.5,359.86,439725
2025-09-15,360.03,365.5,356.64,364.105,394020
2025-09-16,365.425,365.51,357.0,359.98,572854
2025-09-17,359.65,359.65,341.68,346.01,764881
2025-09-18,350.05,350.68,343.79,345.19,501427
2025-09-19,343.68,346.225,336.81,345.1,485246
2025-09-22,342.875,346.65,337.99,338.81,954254
2025-09-23,341.055,345.165,337.17,338.82,525901
2025-09-24,339.62,340.02,333.96,339.37,506062
2025-09-25,333.21,337.89,327.31,336.125,496542
2025-09-26,337.115,339.07,330.705,334.41,510484
2025-09-29,335.89,340.98,327.585,327.87,558898
2025-09-30,330.0,330.82,324.745,329.8,440856
2025-10-01,328.145,337.855,324.645,333.39,426978
2025-10-02,347.43,347.43,335.48,338.19,475990
2025-10-03,341.75,344.32,335.86,338.36,396015
2025-10-06,335.64,344.085,334.66,335.59,562720
2025-10-07,337.025,338.11,326.6,336.49,571099
2025-10-08,333.8,346.39,332.84,345.87,640376
2025-10-09,345.75,347.22,340.52,344.985,510671
2025-10-10,345.07,350.49,324.11,324.66,651253
2025-10-13,352.79,359.27,343.53,356.55,1269841
2025-10-14,349.91,350.5,339.81,344.26,616066
2025-10-15,354.35,359.31,347.62,351.36,443462
2025-10-16,356.85,363.09,349.58,354.15,455737
2025-10-17,349.6,350.74,341.06,349.35,541339
2025-10-20,353.8,356.12,347.885,349.14,315663
2025-10-21,350.295,350.95,341.41,342.62,351303
2025-10-22,347.85,347.85,335.78,340.43,431498
2025-10-23,340.47,346.42,340.47,344.34,287033
2025-10-24,352.53,358.25,350.875,354.02,504744
2025-10-27,361.405,362.7,355.18,362.065,613445
2025-10-28,362.59,373.98,362.59,373.01,589798
2025-10-29,374.15,386.42,374.15,385.915,474513
2025-10-30,384.5,384.5,370.1,376.51,956716
2025-10-31,378.64,378.64,365.155,369.61,847878
2025-11-03,372.185,374.8,362.0,362.49,504994
2025-11-04,358.505,368.89,351.22,352.095,848090
2025-11-05,351.11,364.79,350.34,358.92,593020
2025-11-06,360.11,363.48,352.9,355.64,595778
2025-11-07,354.31,354.38,337.29,349.45,520213
2025-11-10,358.215,359.85,354.63,358.28,517107
2025-11-11,358.2,361.54,349.72,351.83,486997
2025-11-12,357.685,358.715,351.785,355.27,351239
2025-11-13,351.44,353.14,334.185,340.02,603444
2025-11-14,331.52,344.65,329.14,342.59,478963
2025-11-17,340.6,352.155,337.685,342.73,405380
2025-11-18,343.35,347.855,335.66,340.45,682099
2025-11-19,340.72,359.655,338.06,354.34,636630
2025-11-20,366.34,376.055,345.19,346.92,878697
2025-11-21,345.155,348.42,331.81,339.93,785797
2025-11-24,347.73,381.12,347.73,378.05,1094328
2025-11-25,384.72,388.13,371.79,385.16,969277
2025-11-26,385.55,399.845,383.56,397.47,657127
2025-11-28,399.41,403.0,397.22,403.0,314375
2025-12-01,394.85,395.29,385.1,385.9,626096
2025-12-02,388.31,393.47,379.92,381.55,607277
2025-12-03,380.17,382.28,370.66,380.645,487608
2025-12-04,380.325,383.875,376.57,381.04,480131
2025-12-05,385.99,393.44,385.19,390.22,702264
2025-12-08,402.36,407.19,397.51,401.055,1107064
2025-12-09,398.0,406.89,395.81,406.43,450106
2025-12-10,402.21,414.56,399.9,412.79,642018
2025-12-11,404.825,409.06,394.23,406.99,1106708
2025-12-12,379.985,380.21,355.17,360.04,2366014
2025-12-15,361.7,361.75,337.54,339.89,1482450
2025-12-16,335.63,347.45,335.11,341.04,1460261
2025-12-17,346.24,346.24,321.43,326.11,2067249
2025-12-18,336.025,336.025,323.74,329.78,1294008
2025-12-19,333.27,341.395,332.625,340.36,1522125
2025-12-22,346.06,346.06,337.29,341.44,463792
2025-12-23,340.8,350.1,338.595,349.24,437506
2025-12-24,350.51,352.825,347.25,350.06,222675
2025-12-26,351.06,353.2,347.785,352.21,267254
2025-12-29,348.49,350.32,344.81,349.41,344923
2025-12-30,349.97,352.67,349.32,349.91,340036
2025-12-31,349.65,349.785,345.44,346.22,323526
2026-01-02,352.82,360.58,345.57,347.53,640925
2026-01-05,354.61,354.9,336.52,343.38,727366
2026-01-06,343.41,349.02,338.01,343.64,589411
2026-01-07,341.52,349.68,335.92,343.57,723470
2026-01-08,342.965,343.42,330.505,332.54,561407
2026-01-09,337.92,347.32,333.69,344.91,751579
2026-01-12,341.065,353.87,341.065,352.18,432364
2026-01-13,352.89,359.45,351.16,354.635,437141
2026-01-14,348.8,350.615,334.49,339.81,760921
2026-01-15,349.075,349.63,341.67,343.08,641606
2026-01-16,346.23,354.425,344.09,351.72,552917
2026-01-20,344.1,345.36,331.81,332.765,1061487
2026-01-21,335.54,335.68,324.25,328.8,1194255
2026-01-22,335.49,336.9,324.9,325.51,835429
2026-01-23,318.55,321.91,314.14,320.02,1097630
2026-01-26,319.95,328.62,317.61,324.9,562905
2026-01-27,329.745,334.755,327.08,332.765,662952
2026-01-28,338.39,339.93,326.74,333.295,628123
2026-01-29,332.815,335.95,320.32,330.75,592591
2026-01-30,332.77,338.195,328.41,331.38,627037
2026-02-02,326.04,336.045,326.04,331.13,404068
2026-02-03,336.07,338.87,308.72,320.305,1393404
2026-02-04,319.45,319.45,295.32,307.85,1467428
2026-02-05,314.335,326.385,306.77,310.69,1766986
2026-02-06,319.99,335.0,316.38,332.59,1339509
2026-02-09,331.23,352.29,330.765,343.86,1125550
2026-02-10,346.79,347.99,339.86,340.37,500337
2026-02-11,346.8,346.8,333.81,342.58,412147
2026-02-12,343.465,346.015,329.595,331.06,559068
2026-02-13,329.81,334.16,324.695,325.19,581888
2026-02-17,319.875,335.7,316.375,332.56,557547
2026-02-18,329.76,337.75,327.28,333.44,422156
2026-02-19,332.6,338.44,329.84,333.98,527152
2026-02-20,332.21,340.04,330.05,332.61,479754
2026-02-23,332.22,338.49,325.36,330.38,341699
2026-02-24,322.66,328.25,314.49,325.44,510182
2026-02-25,330.74,335.825,329.31,332.37,712053
2026-02-26,326.545,326.545,308.0,321.68,932127
2026-02-27,311.32,319.97,310.08,319.71,557430
2026-03-02,309.245,320.015,307.315,318.85,373477
2026-03-03,312.45,315.66,307.48,313.85,491925
2026-03-04,315.895,322.63,311.845,317.1,677798
2026-03-05,329.66,336.06,323.05,332.68,1362143
2026-03-06,328.18,343.45,327.66,330.48,1049033
2026-03-09,327.25,348.415,323.755,345.85,1510105
2026-03-10,348.51,353.12,340.865,342.505,715073
2026-03-11,342.875,345.79,338.29,341.53,410722
2026-03-12,337.875,339.74,332.23,335.95,582943
2026-03-13,337.68,338.22,321.45,322.15,740001
2026-03-16,325.97,329.19,320.165,325.0,798747
2026-03-17,325.8,327.34,317.32,321.27,917183
2026-03-18,320.44,325.38,315.575,315.82,601616
2026-03-19,312.84,323.175,308.58,319.81,651420
2026-03-20,319.915,321.38,309.95,310.7,528225
2026-03-23,317.9,326.45,315.38,322.6,841060
2026-03-24,320.07,324.1,314.87,318.31,630403
2026-03-25,322.895,324.23,316.795,318.785,521664
2026-03-26,313.78,316.83,309.18,309.67,464050
2026-03-27,306.6,307.455,298.89,300.77,678108
2026-03-30,300.69,304.71,289.99,293.31,761337
2026-03-31,299.5,310.27,296.5,309.47,683520
2026-04-01,313.79,315.745,310.555,313.52,510107
2026-04-02,304.405,314.69,301.76,314.465,363961
2026-04-06,315.48,316.29,310.41,314.48,367529
2026-04-07,326.71,334.14,321.88,334.025,875409
2026-04-08,351.81,354.04,342.65,350.65,1119450
2026-04-09,352.08,358.63,351.51,354.985,481571
2026-04-10,361.075,376.53,361.075,371.435,996253
2026-04-13,370.355,380.52,369.53,379.68,718759
2026-04-14,378.17,382.1,376.42,380.725,558340
2026-04-15,390.09,397.07,385.74,396.62,641923
2026-04-16,395.0,399.58,392.47,398.26,416620
2026-04-17,401.64,406.71,400.1,406.5,390328
2026-04-20,406.0,406.305,395.945,399.77,438663
2026-04-21,398.77,403.58,394.59,402.26,580812
2026-04-22,407.03,423.0,405.0,422.57,794639
2026-04-23,422.39,429.3,417.9,420.02,722532
2026-04-24,424.63,424.815,409.03,422.49,681361
2026-04-27,420.475,422.61,414.705,418.23,524731
2026-04-28,400.445,405.78,394.85,399.83,811851
2026-04-29,403.15,405.57,396.78,405.525,473368
2026-04-30,415.555,418.3,404.36,417.55,577688
2026-05-01,415.32,423.16,413.54,421.21,429811
2026-05-04,418.365,423.75,409.59,416.51,461684
2026-05-05,421.39,433.36,419.53,427.35,645097
2026-05-06,434.86,437.51,417.87,425.31,554061
2026-05-07,421.94,426.42,406.31,412.51,741934
2026-05-08,419.6,434.955,414.09,429.87,816615
2026-05-11,428.59,433.56,425.215,428.325,598994
2026-05-12,422.39,429.315,408.43,419.4,606990
2026-05-13,415.605,418.61,404.86,416.74,572724
2026-05-14,416.63,442.3,416.22,439.34,575796
2026-05-15,432.615,432.615,422.085,425.03,426867
2026-05-18,421.41,421.83,414.44,420.6,668302
2026-05-19,409.815,417.8,405.95,411.11,873562
2026-05-20,413.575,424.03,411.45,417.51,628892
2026-05-21,413.74,422.23,410.66,414.32,582675
2026-05-22,417.72,419.9,410.245,414.01,647117
2026-05-26,419.12,435.23,417.14,422.06,682352
2026-05-27,425.14,432.5,416.58,421.81,466758
2026-05-28,421.48,429.63,414.11,426.55,565974
2026-05-29,433.11,448.81,431.65,447.41,962718
2026-06-01,450.43,466.0,442.56,460.09,849779
2026-06-02,488.465,488.68,470.46,481.91,1245837
2026-06-03,494.74,495.0,472.795,478.62,1181748
2026-06-04,409.09,426.36,403.05,418.955,2410757
2026-06-05,407.56,410.18,385.73,385.73,1531244
2026-06-08,402.35,402.675,391.495,396.72,806029
2026-06-09,401.525,407.725,370.39,392.765,1087993
2026-06-10,381.94,385.575,371.185,371.88,1939621
2026-06-11,372.75,388.75,370.855,385.01,798452
2026-06-12,383.315,384.845,377.09,381.95,687040
2026-06-15,395.31,395.71,388.66,393.97,847248
2026-06-16,390.085,391.61,376.53,376.53,1136161
2026-06-17,388.705,400.595,382.76,392.91,1383982
2026-06-18,408.855,412.65,405.495,411.07,632751
2026-06-22,413.67,414.63,392.025,392.29,774398
2026-06-23,377.215,390.755,377.215,380.13,863344
2026-06-24,385.45,388.59,376.97,382.06,881456
2026-06-25,386.575,388.32,372.75,379.325,687425
2026-06-26,370.74,373.65,363.91,363.91,1015515
2026-06-29,373.55,376.135,360.7,372.3,597322
2026-06-30,374.85,379.62,370.74,377.55,833092
2026-07-01,371.79,373.68,368.05,369.33,684094
2026-07-02,365.725,373.99,356.46,360.5,720096
2026-07-06,372.79,383.16,371.67,374.01,856195
