timestamp,price,volume
1748344380,172.9705,33849
1748344440,172.9755,37056
1748344500,173.0155,38516
1748344560,173.0964,68058
1748344620,172.9955,30442
1748344680,173.0954,25896
1748344740,173.2252,47400
1748344800,173.405,76927
1748344860,173.415,67093
1748344920,173.38,57191
1748344980,173.1703,76874
1748345040,173.2751,39502
1748345100,173.3051,50938
1748345160,173.2352,49366
1748345220,173.1952,89759
1748345280,173.1553,81256
1748345340,173.0105,63594
1748345400,172.8357,79192
1748345460,172.8457,50417
1748345520,173.0949,45440
1748345580,173.0554,53467
1748345640,173.0668,26840
1748345700,172.9306,95196
1748345760,172.8856,87384
1748345820,173.0204,54783
1748345880,172.8407,34385
1748345940,172.8556,43382
1748346000,172.6459,53313
1748346060,172.6259,30618
1748346120,172.6059,33207
1748346180,172.5271,40908
1748346240,172.4361,43252
1748346300,172.4961,40455
1748346360,172.576,54194
1748346420,172.6858,34508
1748346480,172.7408,50931
1748346540,172.7058,40454
1748346600,172.7158,35116
1748346660,172.6858,51538
1748346720,172.6509,38356
1748346780,172.7508,38091
1748346840,172.7308,45023
1748346900,172.6159,50597
1748346960,172.4961,40717
1748347020,172.4162,37604
1748347080,172.576,39221
1748347140,172.6559,43931
1748347200,172.7058,34830
1748347260,172.6409,32063
1748347320,172.4861,65670
1748347380,172.576,41261
1748347440,172.556,73709
1748347500,172.7158,32374
1748347560,172.8257,31249
1748347620,172.7458,33962
1748347680,172.8956,44085
1748347740,172.9206,36626
1748347800,172.8157,46528
1748347860,172.8906,25424
1748347920,172.8257,18190
1748347980,172.8157,24617
1748348040,172.8357,27574
1748348100,172.9056,22580
1748348160,172.9455,33670
1748348220,172.9256,30518
1748348280,172.9755,31675
1748348340,173.0223,31761
1748348400,173.0304,31880
1748348460,172.9955,21781
1748348520,173.0005,20507
1748348580,172.9755,33186
1748348640,172.9655,31434
1748348700,172.8666,25066
1748348760,173.0079,21418
1748348820,173.0354,25368
1748348880,172.9755,41070
1748348940,172.9505,25981
1748349000,173.0454,31918
1748349060,173.0852,34459
1748349120,173.0954,35087
1748349180,173.1153,23117
1748349240,173.0554,32113
1748349300,173.3051,58104
1748349360,173.385,61270
1748349420,173.4,29355
1748349480,173.4549,71784
1748349540,173.5648,123052
1748349600,173.5448,38402
1748349660,173.5249,31360
1748349720,173.4448,45250
1748349780,173.5149,35768
1748349840,173.4949,36042
1748349900,173.375,44904
1748349960,173.4949,26235
1748350020,173.4849,31399
1748350080,173.425,73084
1748350140,173.2552,54653
1748350200,173.2352,44010
1748350260,173.1353,54468
1748350320,173.2202,41729
1748350380,173.2052,24230
1748350440,173.1354,22565
1748350500,173.1464,26711
1748350560,173.2194,20645
1748350620,173.1853,26700
1748350680,173.2252,18845
1748350740,173.1453,20445
1748350800,173.1902,19453
1748350860,173.4151,30320
1748350920,173.3667,28786
1748350980,173.2252,68986
1748351040,173.2652,101045
1748351100,173.2552,16411
1748351160,173.2352,29401
1748351220,173.3151,19625
1748351280,173.3351,25671
1748351340,173.3501,17741
1748351400,173.375,33464
1748351460,173.2552,47532
1748351520,173.3551,19459
1748351580,173.375,20171
1748351640,173.405,22316
1748351700,173.5208,26472
1748351760,173.5448,17688
1748351820,173.4949,13517
1748351880,173.4949,94821
1748351940,173.405,106552
1748352000,173.4449,33278
1748352060,173.405,54033
1748352120,173.4949,23113
1748352180,173.5548,23035
1748352240,173.4649,28590
1748352300,173.43,24542
1748352360,173.2851,31218
1748352420,173.2962,17818
1748352480,173.415,25527
1748352540,173.3007,39209
1748352600,173.4649,41850
1748352660,173.42,25257
1748352720,173.415,25684
1748352780,173.41,13187
1748352840,173.466,21853
1748352900,173.4449,25803
1748352960,173.4449,15475
1748353020,173.4749,21613
1748353080,173.5099,33157
1748353140,173.4949,22894
1748353200,173.4749,35237
1748353260,173.4699,26539
1748353320,173.4849,21032
1748353380,173.4949,21946
1748353440,173.5648,30290
1748353500,173.603,33166
1748353560,173.5149,35739
1748353620,173.5902,23989
1748353680,173.5447,28830
1748353740,173.5448,26177
1748353800,173.6146,25913
1748353860,173.6048,23134
1748353920,173.6297,16027
1748353980,173.5049,18114
1748354040,173.5648,25547
1748354100,173.6048,21046
1748354160,173.6347,22312
1748354220,173.5748,26401
1748354280,173.6347,19814
1748354340,173.5448,30631
1748354400,173.5447,27350
1748354460,173.6247,66024
1748354520,173.6447,53135
1748354580,173.6497,26617
1748354640,173.7046,45298
1748354700,173.7796,53310
1748354760,173.8794,101763
1748354820,173.7796,36990
1748354880,173.6847,25643
1748354940,173.7845,28260
1748355000,173.7446,25263
1748355060,173.7296,38983
1748355120,173.6447,27106
1748355180,173.7646,32458
1748355240,173.7246,23914
1748355300,173.7396,27005
1748355360,173.7546,35464
1748355420,173.7646,20726
1748355480,173.7546,16214
1748355540,173.7596,27361
1748355600,173.6647,22058
1748355660,173.6497,20886
1748355720,173.6647,30617
1748355780,173.7844,14739
1748355840,173.7546,20424
1748355900,173.7096,20595
1748355960,173.6847,19640
1748356020,173.6947,19691
1748356080,173.6947,28582
1748356140,173.6347,26707
1748356200,173.6447,30569
1748356260,173.5736,16389
1748356320,173.5348,31099
1748356380,173.6547,38039
1748356440,173.6897,30379
1748356500,173.6373,41698
1748356560,173.6647,18958
1748356620,173.6072,15859
1748356680,173.6197,17404
1748356740,173.6847,33544
1748356800,173.6647,23797
1748356860,173.6797,20947
1748356920,173.6998,35181
1748356980,173.7046,25896
1748357040,173.6647,30375
1748357100,173.7146,24056
1748357160,173.7346,23237
1748357220,173.6048,53828
1748357280,173.5848,34340
1748357340,173.6297,22156
1748357400,173.7246,27185
1748357460,173.7096,19829
1748357520,173.6355,19090
1748357580,173.6347,25482
1748357640,173.6036,27997
1748357700,173.6147,23332
1748357760,173.5748,28199
1748357820,173.5848,12157
1748357880,173.5548,65631
1748357940,173.486,35163
1748358000,173.415,55458
1748358060,173.405,34472
1748358120,173.385,30035
1748358180,173.2951,44771
1748358240,173.3051,43137
1748358300,173.4449,49099
1748358360,173.4847,26523
1748358420,173.5448,23052
1748358480,173.6098,43532
1748358540,173.5948,43710
1748358600,173.5848,60768
1748358660,173.5949,27803
1748358720,173.6548,45655
1748358780,173.5748,31559
1748358840,173.5648,25725
1748358900,173.5249,31316
1748358960,173.5149,36377
1748359020,173.4449,29792
1748359080,173.4004,42937
1748359140,173.4949,36747
1748359200,173.41,30284
1748359260,173.4549,30050
1748359320,173.4949,25386
1748359380,173.5199,32120
1748359440,173.5049,41897
1748359500,173.4765,28404
1748359560,173.4649,30221
1748359620,173.3351,31476
1748359680,173.4699,42017
1748359740,173.4951,47105
1748359800,173.5898,67196
1748359860,173.5348,67250
1748359920,173.5598,46268
1748359980,173.5648,50773
1748360040,173.7246,45551
1748360100,173.7032,40659
1748360160,173.7686,26408
1748360220,173.7845,47360
1748360280,173.7746,83606
1748360340,173.8545,65395
1748360400,173.6897,46935
1748360460,173.8145,44372
1748360520,173.8045,86497
1748360580,173.8045,61048
1748360640,173.7796,48742
1748360700,173.8045,43381
1748360760,173.7346,36655
1748360820,173.8244,47791
1748360880,173.8195,32432
1748360940,173.7546,50908
1748361000,173.7109,101338
1748361060,173.6647,87173
1748361120,173.7446,88716
1748361180,173.7396,76070
1748361240,173.8095,153362
1748361300,173.8844,245060
1748361360,173.8744,130587
1748361420,173.8045,152896
1748361480,173.7046,228903
1748361540,173.7546,495972
1748361600,173.7746,4286930
1748361660,173.5448,53614
1748361720,173.5347,2745
1748361780,173.5347,3097
1748361840,173.5348,11906
1748361900,173.5648,3873
1748361960,173.5448,54
1748362020,173.5049,1261
1748362080,173.5848,1307
1748362140,173.6247,2823
1748362200,173.6347,534
1748362260,173.6747,193
1748362320,173.6447,1144
1748362380,173.6447,10
1748362440,173.7746,1451
1748362500,173.6739,590
1748362560,173.6747,886
1748362620,173.6747,216
1748362680,173.7746,13857
1748362740,173.6647,92
1748362800,173.6647,26
1748362860,173.6048,123
1748362920,173.5848,933
1748362980,173.5848,1265
1748363040,173.6147,50
1748363100,173.6147,1741
1748363160,173.5849,542
1748363220,173.6247,557
1748363280,173.7746,28636
1748363340,173.6447,7
1748363400,173.5848,3117
1748363460,173.5748,1088
1748363520,173.5848,115
1748363580,173.6447,139
1748363640,173.6447,212
1748363700,173.6447,34
1748363760,173.6147,182
1748363820,173.5948,33
1748363880,173.6447,228
1748363940,173.5473,30
1748364000,173.6447,286
1748364060,173.5448,200
1748364120,173.5848,746
1748364180,173.6347,904
1748364240,173.6347,152
1748364300,173.6447,57
1748364360,173.5748,166
1748364420,173.6415,342
1748364480,173.6447,20
1748364540,173.5948,190
1748364600,173.5948,288
1748364660,173.6048,101
1748364720,173.6147,6
1748364780,173.6347,1313
1748364840,173.5648,149
1748364900,173.5049,143
1748364960,173.5748,136
1748365020,173.6147,74
1748365080,173.6048,79
1748365140,173.6147,72
1748365200,173.6214,482
1748365260,173.6147,144
1748365320,173.6147,759
1748365380,173.6447,423
1748365440,173.6429,12
1748365500,173.6747,1527
1748365560,173.6547,316
1748365620,173.6647,26
1748365680,173.6647,104
1748365740,173.6647,221
1748365800,173.6347,59
1748365860,173.6647,166
1748365920,173.7346,1185
1748365980,173.6547,63
1748366040,173.6372,66
1748366100,173.6347,2
1748366160,173.6547,521
1748366220,173.6647,8
1748366280,173.6647,175
1748366340,173.6747,12
1748366400,173.6747,1
1748366460,173.6947,108
1748366520,173.6447,132
1748366580,173.7346,991
1748366640,173.6647,119
1748366700,173.6947,128
1748366760,173.6747,261
1748366820,173.6747,78
1748366880,173.6747,142
1748366940,173.6747,170
1748367000,173.6647,97
1748367060,173.7745,3
1748367120,173.7046,109
1748367180,173.7246,232
1748367240,173.7746,150
1748367300,173.7146,221
1748367360,173.7146,3005
1748367420,173.7046,14
1748367480,173.6747,108
1748367540,173.6747,114
1748367600,173.6567,665
1748367660,173.6847,38
1748367720,173.6547,57
1748367780,173.5648,3409
1748367840,173.7945,1032
1748367900,173.7845,50
1748367960,173.6048,74
1748368020,173.7737,131
1748368080,173.7628,92
1748368200,173.6747,14
1748368260,173.6947,2
1748368320,173.7546,91
1748368380,173.7746,514
1748368440,173.7746,443
1748368500,173.7945,96
1748368560,173.6777,5
1748368620,173.6947,7
1748368680,173.7646,200
1748368740,173.6947,101
1748368800,173.7446,255
1748368860,173.693,48
1748368920,173.6747,27243
1748368980,173.6847,110
1748369040,173.5648,543
1748369100,173.6747,7
1748369160,173.6847,130
1748369220,173.7746,2
1748369280,173.7746,81
1748369340,173.7746,1
1748369400,173.7596,20
1748369460,173.6547,208
1748369520,173.7246,174
1748369580,173.7546,50
1748369640,173.6547,29
1748369700,173.7646,1
1748369760,173.7046,22
1748369820,173.7746,234
1748369880,173.7746,194
1748369940,173.7346,61
1748370000,173.7646,17
1748370060,173.7646,1
1748370120,173.6547,115
1748370180,173.7635,179
1748370240,173.7618,3
1748370360,173.6847,830
1748370420,173.7446,10
1748370480,173.6847,85
1748370540,173.7646,176
1748370600,173.7631,14
1748370660,173.7646,337
1748370780,173.6747,465
1748370840,173.6547,52
1748370900,173.6747,56
1748370960,173.6547,84
1748371020,173.6747,12
1748371080,173.6647,2
1748371140,173.6747,30
1748371200,173.6747,70
1748371260,173.6947,40
1748371320,173.6447,167
1748371380,173.7246,15
1748371440,173.6947,10
1748371500,173.724,77
1748371560,173.6547,355
1748371620,173.7246,22
1748371680,173.6447,39
1748371740,173.7146,1
1748371800,173.6247,742
1748371860,173.6447,136
1748371920,173.6247,268
1748371980,173.7646,20
1748372040,173.7146,55
1748372100,173.7046,226
1748372160,173.7346,165
1748372280,173.7446,53
1748372340,173.7546,102
1748372400,173.7646,15
1748372460,173.7455,187
1748372520,173.7746,1026
1748372580,173.7746,668
1748372640,173.6447,56
1748372700,173.6447,5
1748372760,173.6447,10
1748372820,173.6947,101
1748372880,173.7746,176
1748372940,173.6547,4
1748373000,173.6447,48
1748373060,173.7746,255
1748373120,173.7646,64
1748373180,173.5448,15
1748373240,173.6155,223
1748373300,173.7746,2
1748373360,173.6674,1
1748373420,173.7546,10
1748373480,173.7546,4
1748373540,173.6947,330
1748373600,173.7046,237
1748373660,173.7046,2
1748373720,173.7546,10
1748373780,173.7046,2120
1748373840,173.7246,232
1748373900,173.7246,8
1748373960,173.7546,58
1748374020,173.7546,61
1748374080,173.7246,27
1748374140,173.7246,200
1748374200,173.7546,30
1748374260,173.7945,28
1748374320,173.7646,21
1748374380,173.7446,130
1748374440,173.7546,236
1748374500,173.7546,78
1748374560,173.7546,826
1748374620,173.8345,162
1748374680,173.8337,315
1748374740,173.8345,120
1748374800,173.9843,1
1748374860,173.8645,326
1748374920,173.8645,6
1748374980,173.9903,30
1748375040,173.9943,44
1748375100,173.8445,7
1748375160,173.8545,201
1748375220,173.8844,63
1748375280,173.8844,466
1748375340,173.9943,325
1748375400,173.9643,721
1748375460,173.8345,56
1748375520,173.8844,421
1748375580,173.8844,450
1748375640,173.9444,817
1748375700,173.8844,411
1748375760,173.8944,26
1748375820,173.9444,36
1748375880,173.9444,999
1748375940,173.8844,309
1748404800,173.8345,1475
1748404860,173.8944,1437
1748404920,173.9044,428
1748404980,173.9144,622
1748405040,173.7746,1496
1748405160,173.8744,14
1748405220,173.8744,26
1748405280,173.5648,3168
1748405340,173.6048,243
1748405400,173.6147,156
1748405460,173.4749,204
1748405520,173.4949,48
1748405580,173.5348,157
1748405640,173.5448,1
1748405700,173.5149,2
1748405760,173.395,19
1748405820,173.5049,398
1748405880,173.5249,26
1748405940,173.4749,5
1748406000,173.3551,277
1748406060,173.375,443
1748406120,173.425,1
1748406180,173.5249,127
1748406240,173.5249,75
1748406300,173.425,86
1748406360,173.5448,283
1748406420,173.4749,31
1748406540,173.4749,10
1748406600,173.4749,91
1748406660,173.4749,5
1748406720,173.5249,54
1748406840,173.5149,25
1748406900,173.6147,1
1748407080,173.5748,45
1748407140,173.5748,10
1748407200,173.5948,104
1748407260,173.6147,251
1748407380,173.6147,168
1748407440,173.6147,97
1748407500,173.6447,21
1748407560,173.5948,79
1748407620,173.6147,1
1748407740,173.6147,671
1748407800,173.7945,1437
1748407860,173.8944,1487
1748407920,173.9943,2514
1748407980,173.9643,15
1748408040,173.9943,62
1748408100,173.9843,130
1748408160,173.8445,44
1748408220,173.7945,608
1748408280,173.8045,101
1748408340,173.8844,10
1748408400,173.8345,203
1748408520,173.8445,6
1748408580,173.8245,616
1748408640,173.7746,381
1748408700,173.7945,320
1748408760,173.8345,731
1748408820,173.7546,1177
1748408880,173.7346,11
1748409000,173.7246,279
1748409060,173.7446,101
1748409120,173.8045,716
1748409180,173.7346,301
1748409240,173.6947,336
1748409300,173.7146,30
1748409360,173.7046,110
1748409420,173.7646,231
1748409480,173.7046,169
1748409540,173.7646,181
1748409600,173.7546,185
1748409660,173.7346,215
1748409720,173.7246,84
1748409780,173.7046,200
1748409840,173.6647,102
1748409900,173.7146,180
1748409960,173.7446,318
1748410020,173.7646,987
1748410080,173.7346,370
1748410200,173.7346,11
1748410260,173.6048,27
1748410320,173.7046,101
1748410440,173.7446,3
1748410500,173.7446,6
1748410560,173.6647,217
1748410620,173.6947,10
1748410740,173.7346,28
1748410800,173.6547,1
1748410860,173.6547,8
1748410920,173.5948,622
1748410980,173.5249,94
1748411040,173.4749,142
1748411100,173.5448,520
1748411160,173.5748,2
1748411220,173.5748,4
1748411460,173.5448,200
1748411520,173.5748,29
1748411580,173.6048,21
1748411700,173.5848,5
1748411820,173.6048,11
1748411880,173.6048,103
1748411940,173.6547,403
1748412120,173.6647,5
1748412180,173.7346,6
1748412240,173.7346,166
1748412300,173.7446,10
1748412360,173.7146,269
1748412420,173.8145,434
1748412540,173.8245,181
1748412600,173.7945,24
1748412660,173.8445,7
1748412720,173.8145,13
1748412780,173.8245,62
1748412840,173.8445,45
1748412900,173.8645,240
1748412960,173.8645,6
1748413020,173.8445,64
1748413080,173.8445,279
1748413140,173.8545,260
1748413200,173.8645,46
1748413260,173.8445,808
1748413320,173.9244,922
1748413380,174.0243,63
1748413440,173.9344,350
1748413500,173.9843,6
1748413560,174.0043,4
1748413620,173.9244,2356
1748413680,173.9444,208
1748413740,173.8744,8
1748413800,174.0143,401
1748413920,174.1341,467
1748413980,174.1042,458
1748414040,174.1941,996
1748414100,174.1441,750
1748414160,174.1241,155
1748414220,174.1541,796
1748414280,174.2939,1183
1748414340,174.234,552
1748414400,174.234,14
1748414460,174.284,382
1748414520,174.3139,136
1748414580,174.3139,71
1748414640,174.254,447
1748414700,174.3439,1487
1748414760,174.4238,675
1748414820,174.3439,97
1748414880,174.4138,66
1748414940,174.3838,119
1748415000,174.3938,405
1748415060,174.4038,252
1748415120,174.5037,27
1748415180,174.5037,70
1748415240,174.4837,816
1748415300,174.4538,19
1748415360,174.4338,221
1748415420,174.4338,11
1748415480,174.4338,2
1748415540,174.5037,1600
1748415600,174.5237,2114
1748415660,174.4538,1059
1748415720,174.2939,212
1748415780,174.274,310
1748415840,174.254,65
1748415900,174.254,37
1748415960,174.2939,11
1748416020,174.234,180
1748416140,174.3339,250
1748416200,174.274,266
1748416260,174.3439,209
1748416320,174.264,2
1748416380,174.264,91
1748416440,174.2939,17
